form,company,ticker,cik,filing_date,accession_number,filing_link
8-K,ARES CAPITAL CORP,ARCC,1287750,2025-02-05,0001104659-25-009762,https://www.sec.gov/Archives/edgar/data/1287750/0001104659-25-009762.txt
8-K,ARES CAPITAL CORP,ARCC,1287750,2025-02-05,0001287750-25-000004,https://www.sec.gov/Archives/edgar/data/1287750/0001287750-25-000004.txt
8-K,ASGN Inc,ASGN,890564,2025-02-05,0000890564-25-000006,https://www.sec.gov/Archives/edgar/data/890564/0000890564-25-000006.txt
8-K,AT&T INC.,T-PC,732717,2025-02-05,0000732717-25-000010,https://www.sec.gov/Archives/edgar/data/732717/0000732717-25-000010.txt
8-K,ATIF Holdings Ltd,ZBAI,1755058,2025-02-05,0001213900-25-010548,https://www.sec.gov/Archives/edgar/data/1755058/0001213900-25-010548.txt
8-K,AWARE INC /MA/,AWRE,1015739,2025-02-05,0000950170-25-013916,https://www.sec.gov/Archives/edgar/data/1015739/0000950170-25-013916.txt
8-K,AZZ INC,AZZ,8947,2025-02-05,0000008947-25-000026,https://www.sec.gov/Archives/edgar/data/8947/0000008947-25-000026.txt
8-K,AbbVie Inc.,ABBV,1551152,2025-02-05,0001104659-25-009673,https://www.sec.gov/Archives/edgar/data/1551152/0001104659-25-009673.txt
8-K,"Adagio Medical Holdings, Inc.",ADGM,2006986,2025-02-05,0001104659-25-009533,https://www.sec.gov/Archives/edgar/data/2006986/0001104659-25-009533.txt
8-K,"Adicet Bio, Inc.",ACET,1720580,2025-02-05,0000950170-25-014153,https://www.sec.gov/Archives/edgar/data/1720580/0000950170-25-014153.txt
8-K,Agrify Corp,AGFY,1800637,2025-02-05,0001213900-25-010247,https://www.sec.gov/Archives/edgar/data/1800637/0001213900-25-010247.txt
8-K,"Air Products & Chemicals, Inc.",APD,2969,2025-02-05,0001193125-25-020828,https://www.sec.gov/Archives/edgar/data/2969/0001193125-25-020828.txt
8-K,Allied Corp.,ALID,1575295,2025-02-05,0001477932-25-000734,https://www.sec.gov/Archives/edgar/data/1575295/0001477932-25-000734.txt
8-K,"Annovis Bio, Inc.",ANVS,1477845,2025-02-05,0001104659-25-009279,https://www.sec.gov/Archives/edgar/data/1477845/0001104659-25-009279.txt
8-K,"Annovis Bio, Inc.",ANVS,1477845,2025-02-05,0001104659-25-009387,https://www.sec.gov/Archives/edgar/data/1477845/0001104659-25-009387.txt
8-K,"Aprea Therapeutics, Inc.",APRE,1781983,2025-02-05,0001558370-25-000641,https://www.sec.gov/Archives/edgar/data/1781983/0001558370-25-000641.txt
8-K,Arcadium Lithium plc,ARLTF,1977303,2025-02-05,0000950103-25-001615,https://www.sec.gov/Archives/edgar/data/1977303/0000950103-25-001615.txt
8-K,Ares Management Corp,ARES-PB,1176948,2025-02-05,0001628280-25-003905,https://www.sec.gov/Archives/edgar/data/1176948/0001628280-25-003905.txt
8-K,Ares Management Corp,ARES-PB,1176948,2025-02-05,0001628280-25-003909,https://www.sec.gov/Archives/edgar/data/1176948/0001628280-25-003909.txt
8-K,Artificial Intelligence Technology Solutions Inc.,AITX,1498148,2025-02-05,0001493152-25-004931,https://www.sec.gov/Archives/edgar/data/1498148/0001493152-25-004931.txt
8-K,"Associated Capital Group, Inc.",AC,1642122,2025-02-05,0001437749-25-002919,https://www.sec.gov/Archives/edgar/data/1642122/0001437749-25-002919.txt
8-K,Atlantic Union Bankshares Corp,AUB-PA,883948,2025-02-05,0001104659-25-009694,https://www.sec.gov/Archives/edgar/data/883948/0001104659-25-009694.txt
8-K,"Auto Parts 4Less Group, Inc.",,1438901,2025-02-05,0001477932-25-000717,https://www.sec.gov/Archives/edgar/data/1438901/0001477932-25-000717.txt
8-K,"Avid Bioservices, Inc.",CDMO,704562,2025-02-05,0001140361-25-003108,https://www.sec.gov/Archives/edgar/data/704562/0001140361-25-003108.txt
8-K,Avinger Inc,AVGR,1506928,2025-02-05,0001437749-25-002911,https://www.sec.gov/Archives/edgar/data/1506928/0001437749-25-002911.txt
8-K,"Awaysis Capital, Inc.",AWCA,1021917,2025-02-05,0001493152-25-005040,https://www.sec.gov/Archives/edgar/data/1021917/0001493152-25-005040.txt
8-K,"Azenta, Inc.",AZTA,933974,2025-02-05,0001437749-25-002824,https://www.sec.gov/Archives/edgar/data/933974/0001437749-25-002824.txt
8-K,BARNWELL INDUSTRIES INC,BRN,10048,2025-02-05,0001140361-25-003223,https://www.sec.gov/Archives/edgar/data/10048/0001140361-25-003223.txt
8-K,BECTON DICKINSON & CO,BDX,10795,2025-02-05,0000010795-25-000019,https://www.sec.gov/Archives/edgar/data/10795/0000010795-25-000019.txt
8-K,"BEYOND, INC.",BYON,1130713,2025-02-05,0001130713-25-000012,https://www.sec.gov/Archives/edgar/data/1130713/0001130713-25-000012.txt
8-K,BIO-TECHNE Corp,TECH,842023,2025-02-05,0001558370-25-000639,https://www.sec.gov/Archives/edgar/data/842023/0001558370-25-000639.txt
8-K,BLACK HILLS CORP /SD/,BKH,1130464,2025-02-05,0000950170-25-014567,https://www.sec.gov/Archives/edgar/data/1130464/0000950170-25-014567.txt
8-K,BOSTON SCIENTIFIC CORP,BSX,885725,2025-02-05,0000885725-25-000007,https://www.sec.gov/Archives/edgar/data/885725/0000885725-25-000007.txt
8-K,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",BR,1383312,2025-02-05,0001383312-25-000012,https://www.sec.gov/Archives/edgar/data/1383312/0001383312-25-000012.txt
8-K,"Bain Capital Specialty Finance, Inc.",BCSF,1655050,2025-02-05,0000950170-25-014628,https://www.sec.gov/Archives/edgar/data/1655050/0000950170-25-014628.txt
8-K,"Bark, Inc.",BARK-WT,1819574,2025-02-05,0001819574-25-000009,https://www.sec.gov/Archives/edgar/data/1819574/0001819574-25-000009.txt
8-K,"Beyond Air, Inc.",XAIR,1641631,2025-02-05,0001493152-25-005038,https://www.sec.gov/Archives/edgar/data/1641631/0001493152-25-005038.txt
8-K,Blue Bird Corp,BLBD,1589526,2025-02-05,0001589526-25-000024,https://www.sec.gov/Archives/edgar/data/1589526/0001589526-25-000024.txt
8-K,Blue Owl Real Estate Net Lease Trust,,1944366,2025-02-05,0001944366-25-000024,https://www.sec.gov/Archives/edgar/data/1944366/0001944366-25-000024.txt
8-K,BriaCell Therapeutics Corp.,BCTXW,1610820,2025-02-05,0001493152-25-005043,https://www.sec.gov/Archives/edgar/data/1610820/0001493152-25-005043.txt
8-K,"BrightView Holdings, Inc.",BV,1734713,2025-02-05,0000950170-25-014524,https://www.sec.gov/Archives/edgar/data/1734713/0000950170-25-014524.txt
8-K,Bristow Group Inc.,VTOL,1525221,2025-02-05,0001525221-25-000007,https://www.sec.gov/Archives/edgar/data/1525221/0001525221-25-000007.txt
8-K,Brookfield Asset Management Ltd.,BAM,1937926,2025-02-05,0001104659-25-009249,https://www.sec.gov/Archives/edgar/data/1937926/0001104659-25-009249.txt
8-K,Bunge Global SA,BG,1996862,2025-02-05,0001996862-25-000006,https://www.sec.gov/Archives/edgar/data/1996862/0001996862-25-000006.txt
8-K,"CANTALOUPE, INC.",CTLPP,896429,2025-02-05,0001628280-25-004018,https://www.sec.gov/Archives/edgar/data/896429/0001628280-25-004018.txt
8-K,"CB Financial Services, Inc.",CBFV,1605301,2025-02-05,0001605301-25-000005,https://www.sec.gov/Archives/edgar/data/1605301/0001605301-25-000005.txt
8-K,CDW Corp,CDW,1402057,2025-02-05,0001402057-25-000002,https://www.sec.gov/Archives/edgar/data/1402057/0001402057-25-000002.txt
8-K,CENTRAL GARDEN & PET CO,CENTA,887733,2025-02-05,0000887733-25-000004,https://www.sec.gov/Archives/edgar/data/887733/0000887733-25-000004.txt
8-K,COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,1058290,2025-02-05,0001058290-25-000007,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-25-000007.txt
8-K,COHERENT CORP.,COHR,820318,2025-02-05,0001193125-25-020821,https://www.sec.gov/Archives/edgar/data/820318/0001193125-25-020821.txt
8-K,"COLLEGIUM PHARMACEUTICAL, INC",COLL,1267565,2025-02-05,0001104659-25-009384,https://www.sec.gov/Archives/edgar/data/1267565/0001104659-25-009384.txt
8-K,CONMED Corp,CNMD,816956,2025-02-05,0001174947-25-000129,https://www.sec.gov/Archives/edgar/data/816956/0001174947-25-000129.txt
8-K,"COOPER COMPANIES, INC.",COO,711404,2025-02-05,0000711404-25-000001,https://www.sec.gov/Archives/edgar/data/711404/0000711404-25-000001.txt
8-K,"CORPAY, INC.",CPAY,1175454,2025-02-05,0001628280-25-004035,https://www.sec.gov/Archives/edgar/data/1175454/0001628280-25-004035.txt
8-K,"CROWN HOLDINGS, INC.",CCK,1219601,2025-02-05,0001219601-25-000003,https://www.sec.gov/Archives/edgar/data/1219601/0001219601-25-000003.txt
8-K,CSG SYSTEMS INTERNATIONAL INC,CSGS,1005757,2025-02-05,0000950170-25-014449,https://www.sec.gov/Archives/edgar/data/1005757/0000950170-25-014449.txt
8-K,CSLM ACQUISITION CORP.,CSLUF,1875493,2025-02-05,0001193125-25-020854,https://www.sec.gov/Archives/edgar/data/1875493/0001193125-25-020854.txt
8-K,"Calidi Biotherapeutics, Inc.",CLDWW,1855485,2025-02-05,0001493152-25-004887,https://www.sec.gov/Archives/edgar/data/1855485/0001493152-25-004887.txt
8-K,Cannaisseur Group Inc.,TCRG,1879270,2025-02-05,0001185185-25-000078,https://www.sec.gov/Archives/edgar/data/1879270/0001185185-25-000078.txt
8-K,Capri Holdings Ltd,CPRI,1530721,2025-02-05,0001530721-25-000012,https://www.sec.gov/Archives/edgar/data/1530721/0001530721-25-000012.txt
8-K,"Cencora, Inc.",COR,1140859,2025-02-05,0001140859-25-000032,https://www.sec.gov/Archives/edgar/data/1140859/0001140859-25-000032.txt
8-K,"CommScope Holding Company, Inc.",COMM,1517228,2025-02-05,0000950170-25-014354,https://www.sec.gov/Archives/edgar/data/1517228/0000950170-25-014354.txt
8-K,Copper Property CTL Pass Through Trust,CPPTL,1837671,2025-02-05,0001837671-25-000005,https://www.sec.gov/Archives/edgar/data/1837671/0001837671-25-000005.txt
8-K,"Core Scientific, Inc./tx",CORZR,1839341,2025-02-05,0001628280-25-004016,https://www.sec.gov/Archives/edgar/data/1839341/0001628280-25-004016.txt
8-K,Coronado Global Resources Inc.,CODQL,1770561,2025-02-05,0001104659-25-009654,https://www.sec.gov/Archives/edgar/data/1770561/0001104659-25-009654.txt
8-K,"Corteva, Inc.",CTVA,1755672,2025-02-05,0001755672-25-000002,https://www.sec.gov/Archives/edgar/data/1755672/0001755672-25-000002.txt
8-K,Criteo S.A.,CRTO,1576427,2025-02-05,0001576427-25-000012,https://www.sec.gov/Archives/edgar/data/1576427/0001576427-25-000012.txt
8-K,"Cyclacel Pharmaceuticals, Inc.",CYCCP,1130166,2025-02-05,0001829126-25-000729,https://www.sec.gov/Archives/edgar/data/1130166/0001829126-25-000729.txt
8-K,D-Wave Quantum Inc.,QBTS-WT,1907982,2025-02-05,0001907982-25-000033,https://www.sec.gov/Archives/edgar/data/1907982/0001907982-25-000033.txt
8-K,DELUXE CORP,DLX,27996,2025-02-05,0000027996-25-000029,https://www.sec.gov/Archives/edgar/data/27996/0000027996-25-000029.txt
8-K,"DHI GROUP, INC.",DHX,1393883,2025-02-05,0001393883-25-000037,https://www.sec.gov/Archives/edgar/data/1393883/0001393883-25-000037.txt
8-K,DIGI INTERNATIONAL INC,DGII,854775,2025-02-05,0000854775-25-000005,https://www.sec.gov/Archives/edgar/data/854775/0000854775-25-000005.txt
8-K,"DIH HOLDING US, INC.",DHAIW,1883788,2025-02-05,0001493152-25-004925,https://www.sec.gov/Archives/edgar/data/1883788/0001493152-25-004925.txt
8-K,DLH Holdings Corp.,DLHC,785557,2025-02-05,0000785557-25-000018,https://www.sec.gov/Archives/edgar/data/785557/0000785557-25-000018.txt
8-K,DMC Global Inc.,BOOM,34067,2025-02-05,0000034067-25-000008,https://www.sec.gov/Archives/edgar/data/34067/0000034067-25-000008.txt
8-K,"Dayforce, Inc.",DAY,1725057,2025-02-05,0000950170-25-014155,https://www.sec.gov/Archives/edgar/data/1725057/0000950170-25-014155.txt
8-K,"Digital Turbine, Inc.",APPS,317788,2025-02-05,0001628280-25-004027,https://www.sec.gov/Archives/edgar/data/317788/0001628280-25-004027.txt
8-K,"Dine Brands Global, Inc.",DIN,49754,2025-02-05,0001193125-25-020816,https://www.sec.gov/Archives/edgar/data/49754/0001193125-25-020816.txt
8-K,Dragonfly Energy Holdings Corp.,DFLIW,1847986,2025-02-05,0001493152-25-005013,https://www.sec.gov/Archives/edgar/data/1847986/0001493152-25-005013.txt
8-K,"ECB Bancorp, Inc. /MD/",ECBK,1914605,2025-02-05,0000950170-25-014178,https://www.sec.gov/Archives/edgar/data/1914605/0000950170-25-014178.txt
8-K,ELECTRONIC ARTS INC.,EA,712515,2025-02-05,0000712515-25-000013,https://www.sec.gov/Archives/edgar/data/712515/0000712515-25-000013.txt
8-K,EMERSON ELECTRIC CO,EMR,32604,2025-02-05,0000032604-25-000011,https://www.sec.gov/Archives/edgar/data/32604/0000032604-25-000011.txt
8-K,"ENSIGN GROUP, INC",ENSG,1125376,2025-02-05,0001125376-25-000023,https://www.sec.gov/Archives/edgar/data/1125376/0001125376-25-000023.txt
8-K,EPLUS INC,PLUS,1022408,2025-02-05,0001022408-25-000015,https://www.sec.gov/Archives/edgar/data/1022408/0001022408-25-000015.txt
8-K,EZCORP INC,EZPW,876523,2025-02-05,0000876523-25-000020,https://www.sec.gov/Archives/edgar/data/876523/0000876523-25-000020.txt
8-K,EnerSys,ENS,1289308,2025-02-05,0001289308-25-000006,https://www.sec.gov/Archives/edgar/data/1289308/0001289308-25-000006.txt
8-K,Envista Holdings Corp,NVST,1757073,2025-02-05,0001757073-25-000005,https://www.sec.gov/Archives/edgar/data/1757073/0001757073-25-000005.txt
8-K,Envista Holdings Corp,NVST,1757073,2025-02-05,0001757073-25-000006,https://www.sec.gov/Archives/edgar/data/1757073/0001757073-25-000006.txt
8-K,"Equitable Holdings, Inc.",EQH-PC,1333986,2025-02-05,0001333986-25-000007,https://www.sec.gov/Archives/edgar/data/1333986/0001333986-25-000007.txt
8-K,Evercore Inc.,EVR,1360901,2025-02-05,0001360901-25-000002,https://www.sec.gov/Archives/edgar/data/1360901/0001360901-25-000002.txt
8-K,"EyePoint Pharmaceuticals, Inc.",EYPT,1314102,2025-02-05,0000950170-25-014154,https://www.sec.gov/Archives/edgar/data/1314102/0000950170-25-014154.txt
8-K,FG Merger II Corp.,FGMCR,1906364,2025-02-05,0001104659-25-009685,https://www.sec.gov/Archives/edgar/data/1906364/0001104659-25-009685.txt
8-K,FIRST UNITED CORP/MD/,FUNC,763907,2025-02-05,0001104659-25-009712,https://www.sec.gov/Archives/edgar/data/763907/0001104659-25-009712.txt
8-K,FISERV INC,FI,798354,2025-02-05,0000798354-25-000018,https://www.sec.gov/Archives/edgar/data/798354/0000798354-25-000018.txt
8-K,"FITLIFE BRANDS, INC.",FTLF,1374328,2025-02-05,0001437749-25-002916,https://www.sec.gov/Archives/edgar/data/1374328/0001437749-25-002916.txt
8-K,FORD MOTOR CO,F-PD,37996,2025-02-05,0000037996-25-000009,https://www.sec.gov/Archives/edgar/data/37996/0000037996-25-000009.txt
8-K,FORD MOTOR CO,F-PD,37996,2025-02-05,0000037996-25-000011,https://www.sec.gov/Archives/edgar/data/37996/0000037996-25-000011.txt
8-K,FORD MOTOR CREDIT CO LLC,,38009,2025-02-05,0000038009-25-000006,https://www.sec.gov/Archives/edgar/data/38009/0000038009-25-000006.txt
8-K,FORMFACTOR INC,FORM,1039399,2025-02-05,0001039399-25-000008,https://www.sec.gov/Archives/edgar/data/1039399/0001039399-25-000008.txt
8-K,Federal Home Loan Bank of Des Moines,,1325814,2025-02-05,0001325814-25-000022,https://www.sec.gov/Archives/edgar/data/1325814/0001325814-25-000022.txt
8-K,"First Guaranty Bancshares, Inc.",FGBIP,1408534,2025-02-05,0001408534-25-000009,https://www.sec.gov/Archives/edgar/data/1408534/0001408534-25-000009.txt
8-K,"First Guaranty Bancshares, Inc.",FGBIP,1408534,2025-02-05,0001408534-25-000010,https://www.sec.gov/Archives/edgar/data/1408534/0001408534-25-000010.txt
8-K,Flora Growth Corp.,FLGC,1790169,2025-02-05,0001062993-25-001745,https://www.sec.gov/Archives/edgar/data/1790169/0001062993-25-001745.txt
8-K,"GAIA, INC",GAIA,1089872,2025-02-05,0001140361-25-003178,https://www.sec.gov/Archives/edgar/data/1089872/0001140361-25-003178.txt
8-K,GEOSPACE TECHNOLOGIES CORP,GEOS,1001115,2025-02-05,0001437749-25-002907,https://www.sec.gov/Archives/edgar/data/1001115/0001437749-25-002907.txt
8-K,"GIFTIFY, INC.",GIFT,1760233,2025-02-05,0001493152-25-004947,https://www.sec.gov/Archives/edgar/data/1760233/0001493152-25-004947.txt
8-K,GLOBE LIFE INC.,GL-PD,320335,2025-02-05,0000320335-25-000010,https://www.sec.gov/Archives/edgar/data/320335/0000320335-25-000010.txt
8-K,GRIFFON CORP,GFF,50725,2025-02-05,0000050725-25-000005,https://www.sec.gov/Archives/edgar/data/50725/0000050725-25-000005.txt
8-K,Genie Energy Ltd.,GNE,1528356,2025-02-05,0001213900-25-010549,https://www.sec.gov/Archives/edgar/data/1528356/0001213900-25-010549.txt
8-K,Global Star Acquisition Inc.,GLSTW,1922331,2025-02-05,0001829126-25-000681,https://www.sec.gov/Archives/edgar/data/1922331/0001829126-25-000681.txt
8-K,"Glucotrack, Inc.",GCTK,1506983,2025-02-05,0001493152-25-004953,https://www.sec.gov/Archives/edgar/data/1506983/0001493152-25-004953.txt
8-K,Golden Growers Cooperative,GGROU,1489874,2025-02-05,0001437749-25-002793,https://www.sec.gov/Archives/edgar/data/1489874/0001437749-25-002793.txt
8-K,Goldman Sachs Private Credit Corp.,,1920145,2025-02-05,0001193125-25-020871,https://www.sec.gov/Archives/edgar/data/1920145/0001193125-25-020871.txt
8-K,"Golub Capital BDC 4, Inc.",,1901612,2025-02-05,0001901612-25-000005,https://www.sec.gov/Archives/edgar/data/1901612/0001901612-25-000005.txt
8-K,"GoodRx Holdings, Inc.",GDRX,1809519,2025-02-05,0001809519-25-000021,https://www.sec.gov/Archives/edgar/data/1809519/0001809519-25-000021.txt
8-K,"Great Elm Group, Inc.",GEGGL,1831096,2025-02-05,0000950170-25-014643,https://www.sec.gov/Archives/edgar/data/1831096/0000950170-25-014643.txt
8-K,"HARLEY-DAVIDSON, INC.",HOG,793952,2025-02-05,0000793952-25-000005,https://www.sec.gov/Archives/edgar/data/793952/0000793952-25-000005.txt
8-K,HOLOGIC INC,HOLX,859737,2025-02-05,0001140361-25-003175,https://www.sec.gov/Archives/edgar/data/859737/0001140361-25-003175.txt
8-K,HORACE MANN EDUCATORS CORP /DE/,HMN,850141,2025-02-05,0001628280-25-004071,https://www.sec.gov/Archives/edgar/data/850141/0001628280-25-004071.txt
8-K,HPS Corporate Capital Solutions Fund,,1989817,2025-02-05,0001193125-25-020870,https://www.sec.gov/Archives/edgar/data/1989817/0001193125-25-020870.txt
8-K,"Helmerich & Payne, Inc.",HP,46765,2025-02-05,0000046765-25-000006,https://www.sec.gov/Archives/edgar/data/46765/0000046765-25-000006.txt
8-K,"Hercules Capital, Inc.",HCXY,1280784,2025-02-05,0001193125-25-020850,https://www.sec.gov/Archives/edgar/data/1280784/0001193125-25-020850.txt
8-K,"Hillenbrand, Inc.",HI,1417398,2025-02-05,0001417398-25-000059,https://www.sec.gov/Archives/edgar/data/1417398/0001417398-25-000059.txt
8-K,"Hillenbrand, Inc.",HI,1417398,2025-02-05,0001417398-25-000061,https://www.sec.gov/Archives/edgar/data/1417398/0001417398-25-000061.txt
8-K,Hyzon Motors Inc.,,1716583,2025-02-05,0001716583-25-000021,https://www.sec.gov/Archives/edgar/data/1716583/0001716583-25-000021.txt
8-K,ILLINOIS TOOL WORKS INC,ITW,49826,2025-02-05,0000049826-25-000004,https://www.sec.gov/Archives/edgar/data/49826/0000049826-25-000004.txt
8-K,IMPINJ INC,PI,1114995,2025-02-05,0000950170-25-014501,https://www.sec.gov/Archives/edgar/data/1114995/0000950170-25-014501.txt
8-K,INSEEGO CORP.,INSG,1022652,2025-02-05,0001683168-25-000745,https://www.sec.gov/Archives/edgar/data/1022652/0001683168-25-000745.txt
8-K,Inflection Point Acquisition Corp. II,IPXXU,1970622,2025-02-05,0001213900-25-010589,https://www.sec.gov/Archives/edgar/data/1970622/0001213900-25-010589.txt
8-K,"Inotiv, Inc.",NOTV,720154,2025-02-05,0001628280-25-004043,https://www.sec.gov/Archives/edgar/data/720154/0001628280-25-004043.txt
8-K,"Interactive Strength, Inc.",TRNR,1785056,2025-02-05,0000950170-25-014134,https://www.sec.gov/Archives/edgar/data/1785056/0000950170-25-014134.txt
8-K,"J.P. Morgan Real Estate Income Trust, Inc.",,1893262,2025-02-05,0000950170-25-014282,https://www.sec.gov/Archives/edgar/data/1893262/0000950170-25-014282.txt
8-K,"JLL Income Property Trust, Inc.",,1314152,2025-02-05,0001314152-25-000015,https://www.sec.gov/Archives/edgar/data/1314152/0001314152-25-000015.txt
8-K,"Jerash Holdings (US), Inc.",JRSH,1696558,2025-02-05,0001213900-25-010269,https://www.sec.gov/Archives/edgar/data/1696558/0001213900-25-010269.txt
8-K,Johnson Controls International plc,JCI,833444,2025-02-05,0000833444-25-000009,https://www.sec.gov/Archives/edgar/data/833444/0000833444-25-000009.txt
8-K,Johnson Controls International plc,JCI,833444,2025-02-05,0001104659-25-009733,https://www.sec.gov/Archives/edgar/data/833444/0001104659-25-009733.txt
8-K,Journey Medical Corp,DERM,1867066,2025-02-05,0001104659-25-009641,https://www.sec.gov/Archives/edgar/data/1867066/0001104659-25-009641.txt
8-K,KEMPER Corp,KMPB,860748,2025-02-05,0000860748-25-000026,https://www.sec.gov/Archives/edgar/data/860748/0000860748-25-000026.txt
8-K,KENNAMETAL INC,KMT,55242,2025-02-05,0000055242-25-000017,https://www.sec.gov/Archives/edgar/data/55242/0000055242-25-000017.txt
8-K,"KINDER MORGAN, INC.",EP-PC,1506307,2025-02-05,0001506307-25-000006,https://www.sec.gov/Archives/edgar/data/1506307/0001506307-25-000006.txt
8-K,"KIRKLAND'S, INC",KIRK,1056285,2025-02-05,0000950170-25-014531,https://www.sec.gov/Archives/edgar/data/1056285/0000950170-25-014531.txt
